Time_ps,Coherence,Purity,Energy_eV,Population_Site_1,Population_Site_2
0.0,0.9933816507546269,0.9966908253773135,2.0994060707569413,0.9966908253773135,0.0033091746226865393
0.001001001001001001,0.9998439396516243,0.9999219698258122,2.0990665843817085,0.9998217885088385,0.00017821149116148405
0.002002002002002002,0.9850157289426269,0.9925078644713135,2.0991991845757045,0.992113121725573,0.007886878274427023
0.003003003003003003,0.985513601981225,0.9927568009906125,2.1000262262527283,0.9918683292834793,0.008131670716520656
0.004004004004004004,0.9782186973976202,0.9891093486988101,2.0998469947144467,0.9875419016962655,0.012458098303734455
0.005005005005005004,0.9729374141355451,0.9864687070677726,2.1013409683846067,0.9840335259400614,0.015966474059938562
0.006006006006006006,0.9796343775399442,0.989817188769972,2.101641945009383,0.9862876879970579,0.013712312002942095
0.007007007007007006,0.9604945812876129,0.9802472906438064,2.0999277002067744,0.975539153143694,0.024460846856306007
0.008008008008008008,0.9752933758596279,0.987646687929814,2.100792023980769,0.9814056657953034,0.018594334204696583
0.009009009009009009,0.955487538985575,0.9777437694927875,2.1022221734227,0.9700097758964799,0.029990224103520147
0.010010010010010008,0.9543991515757286,0.9771995757878643,2.1015935652618385,0.967668365853309,0.032331634146691046
0.011011011011011011,0.9403311303684943,0.9701655651842471,2.101341958646226,0.9588107692131793,0.041189230786820685
0.012012012012012012,0.9570647896612964,0.9785323948306481,2.101828361879013,0.964789346937978,0.03521065306202198
0.013013013013013011,0.9523277810015481,0.9761638905007741,2.1013677831650845,0.960128137042485,0.03987186295751499
0.014014014014014012,0.941689602112208,0.9708448010561039,2.0996435800416995,0.9524714686380104,0.047528531361989645
0.015015015015015015,0.9404157577608209,0.9702078788804105,2.0995788600018623,0.9491649954072745,0.0508350045927255
0.016016016016016016,0.9457553965915008,0.9728776982957503,2.100830913009452,0.9488245884844526,0.05117541151554739
0.017017017017017015,0.9433392388271051,0.9716696194135526,2.0992033313217764,0.9446151744555819,0.05538482554441815
0.018018018018018018,0.9406664572972409,0.9703332286486204,2.101334015364659,0.9401236394160393,0.05987636058396073
0.019019019019019017,0.9384201371991509,0.9692100685995755,2.0985301019813947,0.9356725645866568,0.06432743541334318
0.020020020020020016,0.9321347162223242,0.9660673581111621,2.098203808879011,0.9292037589832614,0.07079624101673865
0.02102102102102102,0.9149697773293871,0.9574848886646936,2.1015787725785757,0.9176459282748543,0.08235407172514575
0.022022022022022022,0.9190305913862695,0.9595152956931348,2.09944870857465,0.9156609822180459,0.08433901778195407
0.02302302302302302,0.925145262388148,0.962572631194074,2.100282847365221,0.914394758179364,0.085605241820636
0.024024024024024024,0.9235693504116466,0.9617846752058232,2.1002671718269807,0.9094981561670328,0.09050184383296722
0.025025025025025023,0.8986567799940473,0.9493283899970236,2.099713632658716,0.8942148926688307,0.1057851073311693
0.026026026026026022,0.8951524694287182,0.947576234714359,2.10098659893842,0.88829942877444,0.11170057122555999
0.02702702702702702,0.905050258245944,0.9525251291229719,2.1004214703105664,0.8880089132186769,0.11199108678132308
0.028028028028028024,0.8995822646977077,0.9497911323488539,2.101547577754298,0.8809538451818983,0.11904615481810166
0.02902902902902903,0.8871514048320621,0.9435757024160311,2.0998181264512206,0.8708933115628656,0.12910668843713435
0.03003003003003003,0.8998613262528184,0.9499306631264093,2.101710441004639,0.8711911509915105,0.12880884900848955
0.03103103103103103,0.8726735141052777,0.9363367570526389,2.1000959726118227,0.8549676739508372,0.14503232604916283
0.03203203203203203,0.888552386806711,0.9442761934033554,2.1003449308821076,0.8561820023486277,0.14381799765137226
0.03303303303303303,0.8692103719951588,0.9346051859975795,2.099803681829577,0.8431586036652512,0.1568413963347488
0.03403403403403403,0.8728164692223791,0.9364082346111895,2.1001233404218973,0.839152272979681,0.16084772702031902
0.03503503503503503,0.8781870423448493,0.9390935211724247,2.0998572867848835,0.8356389582498935,0.16436104175010646
0.036036036036036036,0.8613039177357382,0.9306519588678691,2.0981376299818315,0.8235618661958055,0.17643813380419449
0.037037037037037035,0.8714937366500995,0.9357468683250498,2.1008050710415644,0.8215676299720199,0.17843237002798007
0.038038038038038034,0.8421250259380196,0.9210625129690098,2.1018856000121913,0.8049805031587589,0.1950194968412411
0.039039039039039033,0.844708841022342,0.922354420511171,2.09917476684256,0.8000254660914113,0.19997453390858866
0.04004004004004003,0.8463817990167712,0.9231908995083856,2.101663315224303,0.7945967385489192,0.2054032614510808
0.04104104104104103,0.8480298846239968,0.9240149423119983,2.1005604666550375,0.7890174202238234,0.21098257977617663
0.04204204204204204,0.8275587013910326,0.9137793506955163,2.100107590973697,0.775923158934885,0.22407684106511505
0.04304304304304304,0.8465365543359025,0.9232682771679512,2.0997634616711744,0.7758798418619788,0.22412015813802122
0.044044044044044044,0.8374804258582776,0.9187402129291389,2.098927642199184,0.7665164073806132,0.23348359261938678
0.04504504504504504,0.8349575784937316,0.9174787892468659,2.1016458867827406,0.759214256918044,0.240785743081956
0.04604604604604604,0.8356389897793918,0.9178194948896958,2.0986243584356905,0.7528172339814043,0.24718276601859568
0.04704704704704704,0.820291687424717,0.9101458437123585,2.098238607076328,0.7415873448409441,0.25841265515905587
0.04804804804804805,0.8132595218263613,0.9066297609131806,2.100975522202885,0.732890083718129,0.267109916281871
0.04904904904904905,0.8177284564882934,0.9088642282441467,2.1001605923348756,0.7274133816129503,0.2725866183870497
0.050050050050050046,0.8246761609541027,0.9123380804770513,2.0994534686124324,0.722439786271774,0.27756021372822604
0.051051051051051045,0.8169389088272137,0.9084694544136068,2.1012540760748704,0.713423516520106,0.28657648347989395
0.052052052052052045,0.8020415448504044,0.9010207724252022,2.0994389924044357,0.7026446929074478,0.2973553070925522
0.053053053053053044,0.8081863089987893,0.9040931544993946,2.0997111796575227,0.6971757128809726,0.3028242871190274
0.05405405405405404,0.805548010272912,0.902774005136456,2.1006983654655413,0.6894546700271471,0.3105453299728529
0.05505505505505505,0.7966987556627259,0.8983493778313629,2.0999740308221653,0.680298719308218,0.31970128069178205
0.05605605605605605,0.8012039295070411,0.9006019647535206,2.100742036402024,0.6741308782816103,0.32586912171838966
0.057057057057057055,0.7880094648282742,0.8940047324141371,2.101500129093595,0.6641255684915168,0.3358744315084832
0.05805805805805806,0.8004971388761895,0.9002485694380947,2.099207918994035,0.6594088806272055,0.3405911193727945
0.05905905905905905,0.77636501876759,0.888182509383795,2.0999356799083007,0.6474443064702116,0.35255569352978844
0.06006006006006006,0.7872670857092644,0.8936335428546323,2.09915991403451,0.6421953649618475,0.3578046350381525
0.06106106106106105,0.7906747696521167,0.8953373848260584,2.101260886073304,0.6354025175474104,0.3645974824525896
0.06206206206206206,0.7760451738837129,0.8880225869418564,2.0997188044073813,0.6255726799446357,0.3744273200553643
0.06306306306306306,0.7797303095663196,0.8898651547831598,2.1011293170170435,0.6187590980195348,0.38124090198046523
0.06406406406406406,0.7717805002717323,0.8858902501358661,2.100956914129158,0.6101668377040004,0.3898331622959996
0.06506506506506507,0.7634362624247726,0.8817181312123863,2.0998964926603705,0.6016304380967632,0.3983695619032368
0.06606606606606606,0.7529572134967863,0.8764786067483932,2.098872349974592,0.5929507802844355,0.4070492197155645
0.06706706706706707,0.7619956070720596,0.8809978035360297,2.100122669618506,0.586656741642914,0.41334325835708596
0.06806806806806806,0.7382382682324641,0.8691191341162321,2.09883660856438,0.5767425423707586,0.4232574576292414
0.06906906906906907,0.7567184178878827,0.8783592089439414,2.1000098258878372,0.5712391126545636,0.4287608873454364
0.07007007007007006,0.7567789350954723,0.8783894675477362,2.1005008764218065,0.5637911538419884,0.4362088461580116
0.07107107107107107,0.7475448690224182,0.8737724345112091,2.1007659117736104,0.5556248241061186,0.4443751758938814
0.07207207207207207,0.7398145088609241,0.869907254430462,2.1007748156081125,0.5477159808344644,0.4522840191655356
0.07307307307307306,0.7446508783507938,0.872325439175397,2.1015961485889805,0.5406270952427232,0.45937290475727677
0.07407407407407407,0.7216791361683724,0.8608395680841863,2.1003400529049907,0.5321854989679486,0.46781450103205136
0.07507507507507506,0.7362176380854839,0.868108819042742,2.1023508328208305,0.5254876272392549,0.4745123727607451
0.07607607607607607,0.7299255641155502,0.8649627820577751,2.1009636517827373,0.5179761935711916,0.4820238064288084
0.07707707707707707,0.7230499665942199,0.8615249832971099,2.102027718072169,0.5105748272017672,0.48942517279823283
0.07807807807807807,0.7322763043639575,0.8661381521819788,2.1003131733331375,0.5033811518199508,0.4966188481800492
0.07907907907907907,0.7271052167066058,0.8635526083533029,2.101049717993525,0.4960790685064938,0.5039209314935063
0.08008008008008007,0.7123283308802802,0.8561641654401402,2.100801854615613,0.48903000022364973,0.5109699997763503
0.08108108108108107,0.7296054301303619,0.8648027150651809,2.0980232533289382,0.48146677606201027,0.5185332239379897
0.08208208208208206,0.7355100439443036,0.8677550219721518,2.0998747961370823,0.4739680684049079,0.5260319315950921
0.08308308308308307,0.7174489243939208,0.8587244621969604,2.0997034947672013,0.46744921744072715,0.5325507825592728
0.08408408408408408,0.694910593563117,0.8474552967815585,2.097703406131292,0.46155120087939283,0.5384487991206072
0.08508508508508507,0.6947443657830735,0.8473721828915368,2.100170236016585,0.45465687514376435,0.5453431248562357
0.08608608608608607,0.6857646945556565,0.8428823472778282,2.0996794431490926,0.448446585719216,0.5515534142807841
0.08708708708708708,0.7037612575144022,0.8518806287572012,2.099453387584213,0.4401401576455281,0.5598598423544718
0.08808808808808809,0.7023508154289283,0.8511754077144642,2.100716105212023,0.4333444957286714,0.5666555042713286
0.08908908908908908,0.7011007960490181,0.850550398024509,2.100135822954924,0.4265864722927788,0.5734135277072212
0.09009009009009009,0.7039783522582959,0.8519891761291479,2.100126206753639,0.4194098235095586,0.5805901764904414
0.09109109109109109,0.6804199064853925,0.8402099532426963,2.0994503761519803,0.4154927172386431,0.5845072827613569
0.09209209209209208,0.686420139993745,0.8432100699968725,2.099650065963025,0.4081093038842482,0.5918906961157517
0.09309309309309309,0.6829554290333124,0.8414777145166562,2.098362048280447,0.4020050799653664,0.5979949200346336
0.09409409409409408,0.6782288409515096,0.8391144204757548,2.100973302698831,0.3961996982483787,0.6038003017516214
0.09509509509509509,0.6837632997703381,0.8418816498851691,2.102838782710841,0.3888581214460384,0.6111418785539616
0.0960960960960961,0.6767537320892305,0.8383768660446153,2.099852009214503,0.3836136042050909,0.6163863957949092
0.09709709709709709,0.6795268627069807,0.8397634313534903,2.0992473678726187,0.37677348335413946,0.6232265166458606
0.0980980980980981,0.6835730398859284,0.8417865199429642,2.099477605630716,0.36968833075534535,0.6303116692446546
0.09909909909909909,0.6669036326435042,0.8334518163217521,2.099098304515374,0.3667204972343017,0.6332795027656983
0.10010010010010009,0.6721898445005766,0.8360949222502883,2.101027536347395,0.35952360969630237,0.6404763903036976
0.10110110110110108,0.657009430032273,0.8285047150161364,2.101289664954837,0.35674931657884185,0.6432506834211582
0.10210210210210209,0.64887889917697,0.824439449588485,2.0989292700084694,0.3527056014467482,0.6472943985532518
0.1031031031031031,0.6555133141280359,0.827756657064018,2.0996768982818534,0.34538331724996496,0.654616682750035
0.10410410410410409,0.6604244836614908,0.8302122418307454,2.0995559891843407,0.3384274872454389,0.6615725127545611
0.1051051051051051,0.6505495538954043,0.8252747769477021,2.1010232347644813,0.33519643046387426,0.6648035695361257
0.10610610610610609,0.6483087936808538,0.8241543968404269,2.1014844628177323,0.33020240261311434,0.6697975973868857
0.1071071071071071,0.6436239189293816,0.8218119594646909,2.1001092694456522,0.32597548351572436,0.6740245164842756
0.10810810810810809,0.6387699099199524,0.8193849549599762,2.1003985808628642,0.32194434663051175,0.6780556533694883
0.10910910910910909,0.6356021399007136,0.8178010699503568,2.0994398704924335,0.31758128862141083,0.6824187113785891
0.1101101101101101,0.6431840257631775,0.8215920128815888,2.098566122735738,0.31017061474660157,0.6898293852533984
0.11111111111111109,0.6465267576608625,0.8232633788304313,2.0976366153325445,0.3039986499778504,0.6960013500221496
0.1121121121121121,0.631431562714745,0.8157157813573725,2.10058740563896,0.30358731568103636,0.6964126843189636
0.1131131131131131,0.6140856891667272,0.8070428445833636,2.0989103328638437,0.304208881328918,0.695791118671082
0.11411411411411411,0.6309358672887565,0.8154679336443782,2.100186542220841,0.29401207604414004,0.70598792395586
0.1151151151151151,0.6307797181893898,0.8153898590946949,2.0993961558629395,0.28932238337767396,0.7106776166223261
0.11611611611611612,0.6254808142394717,0.8127404071197358,2.0995246298801806,0.28647507349043555,0.7135249265095644
0.11711711711711711,0.5950787474238488,0.7975393737119244,2.099768221947759,0.29254236548069457,0.7074576345193054
0.1181181181181181,0.6128582505272551,0.8064291252636275,2.1006536805308356,0.28198957463857555,0.7180104253614245
0.1191191191191191,0.6138433730689716,0.8069216865344858,2.101666235621426,0.27736519436256757,0.7226348056374324
0.12012012012012012,0.6026782740010014,0.8013391370005007,2.1014867799900623,0.27730606245924677,0.7226939375407533
0.12112112112112111,0.6134097464767586,0.8067048732383792,2.10095538022555,0.26924978900503205,0.730750210994968
0.1221221221221221,0.5896766368221473,0.7948383184110737,2.0996916520995645,0.2743338881484356,0.7256661118515644
0.12312312312312312,0.6124062931287948,0.8062031465643974,2.097843611806236,0.26173740531367407,0.7382625946863259
0.12412412412412412,0.6016189514067962,0.8008094757033981,2.0994705840834245,0.26219883278341216,0.7378011672165878
0.1251251251251251,0.6144574152944107,0.8072287076472053,2.101573587066658,0.2534063238577803,0.7465936761422197
0.12612612612612611,0.6162195129504521,0.808109756475226,2.099893594345791,0.2490697477978514,0.7509302522021486
0.12712712712712712,0.5943735943583268,0.7971867971791634,2.0998130198623883,0.2545618672476614,0.7454381327523386
0.12812812812812813,0.6023395510902698,0.8011697755451349,2.096047276229268,0.24792276821570947,0.7520772317842905
0.1291291291291291,0.5801609433427085,0.7900804716713543,2.0994448379415154,0.25407542328539756,0.7459245767146024
0.13013013013013014,0.5895023573269109,0.7947511786634555,2.099409788863234,0.24703643429247496,0.7529635657075251
0.13113113113113112,0.5756942538540489,0.7878471269270244,2.1018218089004352,0.2500535631050909,0.7499464368949091
0.13213213213213212,0.5700047632541191,0.7850023816270595,2.1004508557005694,0.2497435498896587,0.7502564501103413
0.1331331331331331,0.589373484103679,0.7946867420518395,2.0995881681795567,0.23846889860068904,0.7615311013993109
0.13413413413413414,0.5866312977361425,0.7933156488680713,2.1002746931100096,0.23703199619790755,0.7629680038020925
0.13513513513513511,0.5823731363566471,0.7911865681783236,2.0996812801314344,0.23641095346921281,0.7635890465307872
0.13613613613613612,0.5768385245153966,0.7884192622576983,2.1002276416454606,0.23651482677019736,0.7634851732298027
0.13713713713713713,0.5610123934152688,0.7805061967076343,2.0994220877543075,0.24151122539800174,0.7584887746019983
0.13813813813813813,0.5655940849487231,0.7827970424743615,2.0997077822144377,0.23725382857323707,0.7627461714267629
0.1391391391391391,0.5694002618042197,0.7847001309021098,2.099513958293694,0.23343087946075075,0.7665691205392493
0.14014014014014012,0.5628842726990287,0.7814421363495143,2.101763289030652,0.23455572582979484,0.7654442741702052
0.14114114114114112,0.566836419837031,0.7834182099185155,2.098859012137307,0.23085992623332074,0.7691400737666793
0.14214214214214213,0.5559965956377553,0.7779982978188776,2.099112476337644,0.23431558156330723,0.7656844184366928
0.1431431431431431,0.5521848607058537,0.7760924303529269,2.0995954390182954,0.23456316582314746,0.7654368341768525
0.14414414414414414,0.5672855789440095,0.7836427894720048,2.1010172782028276,0.2257965967764447,0.7742034032235553
0.14514514514514512,0.5513700489163043,0.7756850244581521,2.0989302510698304,0.2321310345102871,0.7678689654897128
0.14614614614614613,0.5412418409648744,0.7706209204824372,2.1003597101044957,0.23582340528204676,0.7641765947179533
0.1471471471471471,0.5431502640374253,0.7715751320187126,2.0995446628816996,0.23376567936277237,0.7662343206372276
0.14814814814814814,0.5603279486483469,0.7801639743241735,2.099929917703549,0.22429396824522513,0.7757060317547748
0.14914914914914912,0.5619542500595246,0.7809771250297624,2.099531571708526,0.22254974650633502,0.7774502534936649
0.15015015015015012,0.5471464439433565,0.7735732219716782,2.100168305644963,0.22904984844944087,0.7709501515505591
0.15115115115115116,0.5588641460678925,0.7794320730339462,2.10058211175099,0.22252986066758002,0.7774701393324199
0.15215215215215214,0.5440409241674153,0.7720204620837077,2.1004775450636033,0.22929940404751392,0.7707005959524861
